DateID,Date,Year,Month,MonthName,Quarter,Day,Weekday,IsWeekend
20240325,2024-03-25,2024,3,March,Q1,25,Monday,False
20240326,2024-03-26,2024,3,March,Q1,26,Tuesday,False
20240327,2024-03-27,2024,3,March,Q1,27,Wednesday,False
20240328,2024-03-28,2024,3,March,Q1,28,Thursday,False
20240329,2024-03-29,2024,3,March,Q1,29,Friday,False
20240330,2024-03-30,2024,3,March,Q1,30,Saturday,True
20240331,2024-03-31,2024,3,March,Q1,31,Sunday,True
20240401,2024-04-01,2024,4,April,Q2,1,Monday,False
20240402,2024-04-02,2024,4,April,Q2,2,Tuesday,False
20240403,2024-04-03,2024,4,April,Q2,3,Wednesday,False
20240404,2024-04-04,2024,4,April,Q2,4,Thursday,False
20240405,2024-04-05,2024,4,April,Q2,5,Friday,False
20240406,2024-04-06,2024,4,April,Q2,6,Saturday,True
20240407,2024-04-07,2024,4,April,Q2,7,Sunday,True
20240408,2024-04-08,2024,4,April,Q2,8,Monday,False
20240409,2024-04-09,2024,4,April,Q2,9,Tuesday,False
20240410,2024-04-10,2024,4,April,Q2,10,Wednesday,False
20240411,2024-04-11,2024,4,April,Q2,11,Thursday,False
20240412,2024-04-12,2024,4,April,Q2,12,Friday,False
20240413,2024-04-13,2024,4,April,Q2,13,Saturday,True
20240414,2024-04-14,2024,4,April,Q2,14,Sunday,True
20240415,2024-04-15,2024,4,April,Q2,15,Monday,False
20240416,2024-04-16,2024,4,April,Q2,16,Tuesday,False
20240417,2024-04-17,2024,4,April,Q2,17,Wednesday,False
20240418,2024-04-18,2024,4,April,Q2,18,Thursday,False
20240419,2024-04-19,2024,4,April,Q2,19,Friday,False
20240420,2024-04-20,2024,4,April,Q2,20,Saturday,True
20240421,2024-04-21,2024,4,April,Q2,21,Sunday,True
20240422,2024-04-22,2024,4,April,Q2,22,Monday,False
20240423,2024-04-23,2024,4,April,Q2,23,Tuesday,False
20240424,2024-04-24,2024,4,April,Q2,24,Wednesday,False
20240425,2024-04-25,2024,4,April,Q2,25,Thursday,False
20240426,2024-04-26,2024,4,April,Q2,26,Friday,False
20240427,2024-04-27,2024,4,April,Q2,27,Saturday,True
20240428,2024-04-28,2024,4,April,Q2,28,Sunday,True
20240429,2024-04-29,2024,4,April,Q2,29,Monday,False
20240430,2024-04-30,2024,4,April,Q2,30,Tuesday,False
20240501,2024-05-01,2024,5,May,Q2,1,Wednesday,False
20240502,2024-05-02,2024,5,May,Q2,2,Thursday,False
20240503,2024-05-03,2024,5,May,Q2,3,Friday,False
20240504,2024-05-04,2024,5,May,Q2,4,Saturday,True
20240505,2024-05-05,2024,5,May,Q2,5,Sunday,True
20240506,2024-05-06,2024,5,May,Q2,6,Monday,False
20240507,2024-05-07,2024,5,May,Q2,7,Tuesday,False
20240508,2024-05-08,2024,5,May,Q2,8,Wednesday,False
20240509,2024-05-09,2024,5,May,Q2,9,Thursday,False
20240510,2024-05-10,2024,5,May,Q2,10,Friday,False
20240511,2024-05-11,2024,5,May,Q2,11,Saturday,True
20240512,2024-05-12,2024,5,May,Q2,12,Sunday,True
20240513,2024-05-13,2024,5,May,Q2,13,Monday,False
20240514,2024-05-14,2024,5,May,Q2,14,Tuesday,False
20240515,2024-05-15,2024,5,May,Q2,15,Wednesday,False
20240516,2024-05-16,2024,5,May,Q2,16,Thursday,False
20240517,2024-05-17,2024,5,May,Q2,17,Friday,False
20240518,2024-05-18,2024,5,May,Q2,18,Saturday,True
20240519,2024-05-19,2024,5,May,Q2,19,Sunday,True
20240520,2024-05-20,2024,5,May,Q2,20,Monday,False
20240521,2024-05-21,2024,5,May,Q2,21,Tuesday,False
20240522,2024-05-22,2024,5,May,Q2,22,Wednesday,False
20240523,2024-05-23,2024,5,May,Q2,23,Thursday,False
20240524,2024-05-24,2024,5,May,Q2,24,Friday,False
20240525,2024-05-25,2024,5,May,Q2,25,Saturday,True
20240526,2024-05-26,2024,5,May,Q2,26,Sunday,True
20240527,2024-05-27,2024,5,May,Q2,27,Monday,False
20240528,2024-05-28,2024,5,May,Q2,28,Tuesday,False
20240529,2024-05-29,2024,5,May,Q2,29,Wednesday,False
20240530,2024-05-30,2024,5,May,Q2,30,Thursday,False
20240531,2024-05-31,2024,5,May,Q2,31,Friday,False
20240601,2024-06-01,2024,6,June,Q2,1,Saturday,True
20240602,2024-06-02,2024,6,June,Q2,2,Sunday,True
20240603,2024-06-03,2024,6,June,Q2,3,Monday,False
20240604,2024-06-04,2024,6,June,Q2,4,Tuesday,False
20240605,2024-06-05,2024,6,June,Q2,5,Wednesday,False
20240606,2024-06-06,2024,6,June,Q2,6,Thursday,False
20240607,2024-06-07,2024,6,June,Q2,7,Friday,False
20240608,2024-06-08,2024,6,June,Q2,8,Saturday,True
20240609,2024-06-09,2024,6,June,Q2,9,Sunday,True
20240610,2024-06-10,2024,6,June,Q2,10,Monday,False
20240611,2024-06-11,2024,6,June,Q2,11,Tuesday,False
20240612,2024-06-12,2024,6,June,Q2,12,Wednesday,False
20240613,2024-06-13,2024,6,June,Q2,13,Thursday,False
20240614,2024-06-14,2024,6,June,Q2,14,Friday,False
20240615,2024-06-15,2024,6,June,Q2,15,Saturday,True
20240616,2024-06-16,2024,6,June,Q2,16,Sunday,True
20240617,2024-06-17,2024,6,June,Q2,17,Monday,False
20240618,2024-06-18,2024,6,June,Q2,18,Tuesday,False
20240619,2024-06-19,2024,6,June,Q2,19,Wednesday,False
20240620,2024-06-20,2024,6,June,Q2,20,Thursday,False
20240621,2024-06-21,2024,6,June,Q2,21,Friday,False
20240622,2024-06-22,2024,6,June,Q2,22,Saturday,True
20240623,2024-06-23,2024,6,June,Q2,23,Sunday,True
20240624,2024-06-24,2024,6,June,Q2,24,Monday,False
20240625,2024-06-25,2024,6,June,Q2,25,Tuesday,False
20240626,2024-06-26,2024,6,June,Q2,26,Wednesday,False
20240627,2024-06-27,2024,6,June,Q2,27,Thursday,False
20240628,2024-06-28,2024,6,June,Q2,28,Friday,False
20240629,2024-06-29,2024,6,June,Q2,29,Saturday,True
20240630,2024-06-30,2024,6,June,Q2,30,Sunday,True
20240701,2024-07-01,2024,7,July,Q3,1,Monday,False
20240702,2024-07-02,2024,7,July,Q3,2,Tuesday,False
20240703,2024-07-03,2024,7,July,Q3,3,Wednesday,False
20240704,2024-07-04,2024,7,July,Q3,4,Thursday,False
20240705,2024-07-05,2024,7,July,Q3,5,Friday,False
20240706,2024-07-06,2024,7,July,Q3,6,Saturday,True
20240707,2024-07-07,2024,7,July,Q3,7,Sunday,True
20240708,2024-07-08,2024,7,July,Q3,8,Monday,False
20240709,2024-07-09,2024,7,July,Q3,9,Tuesday,False
20240710,2024-07-10,2024,7,July,Q3,10,Wednesday,False
20240711,2024-07-11,2024,7,July,Q3,11,Thursday,False
20240712,2024-07-12,2024,7,July,Q3,12,Friday,False
20240713,2024-07-13,2024,7,July,Q3,13,Saturday,True
20240714,2024-07-14,2024,7,July,Q3,14,Sunday,True
20240715,2024-07-15,2024,7,July,Q3,15,Monday,False
20240716,2024-07-16,2024,7,July,Q3,16,Tuesday,False
20240717,2024-07-17,2024,7,July,Q3,17,Wednesday,False
20240718,2024-07-18,2024,7,July,Q3,18,Thursday,False
20240719,2024-07-19,2024,7,July,Q3,19,Friday,False
20240720,2024-07-20,2024,7,July,Q3,20,Saturday,True
20240721,2024-07-21,2024,7,July,Q3,21,Sunday,True
20240722,2024-07-22,2024,7,July,Q3,22,Monday,False
20240723,2024-07-23,2024,7,July,Q3,23,Tuesday,False
20240724,2024-07-24,2024,7,July,Q3,24,Wednesday,False
20240725,2024-07-25,2024,7,July,Q3,25,Thursday,False
20240726,2024-07-26,2024,7,July,Q3,26,Friday,False
20240727,2024-07-27,2024,7,July,Q3,27,Saturday,True
20240728,2024-07-28,2024,7,July,Q3,28,Sunday,True
20240729,2024-07-29,2024,7,July,Q3,29,Monday,False
20240730,2024-07-30,2024,7,July,Q3,30,Tuesday,False
20240731,2024-07-31,2024,7,July,Q3,31,Wednesday,False
20240801,2024-08-01,2024,8,August,Q3,1,Thursday,False
20240802,2024-08-02,2024,8,August,Q3,2,Friday,False
20240803,2024-08-03,2024,8,August,Q3,3,Saturday,True
20240804,2024-08-04,2024,8,August,Q3,4,Sunday,True
20240805,2024-08-05,2024,8,August,Q3,5,Monday,False
20240806,2024-08-06,2024,8,August,Q3,6,Tuesday,False
20240807,2024-08-07,2024,8,August,Q3,7,Wednesday,False
20240808,2024-08-08,2024,8,August,Q3,8,Thursday,False
20240809,2024-08-09,2024,8,August,Q3,9,Friday,False
20240810,2024-08-10,2024,8,August,Q3,10,Saturday,True
20240811,2024-08-11,2024,8,August,Q3,11,Sunday,True
20240812,2024-08-12,2024,8,August,Q3,12,Monday,False
20240813,2024-08-13,2024,8,August,Q3,13,Tuesday,False
20240814,2024-08-14,2024,8,August,Q3,14,Wednesday,False
20240815,2024-08-15,2024,8,August,Q3,15,Thursday,False
20240816,2024-08-16,2024,8,August,Q3,16,Friday,False
20240817,2024-08-17,2024,8,August,Q3,17,Saturday,True
20240818,2024-08-18,2024,8,August,Q3,18,Sunday,True
20240819,2024-08-19,2024,8,August,Q3,19,Monday,False
20240820,2024-08-20,2024,8,August,Q3,20,Tuesday,False
20240821,2024-08-21,2024,8,August,Q3,21,Wednesday,False
20240822,2024-08-22,2024,8,August,Q3,22,Thursday,False
20240823,2024-08-23,2024,8,August,Q3,23,Friday,False
20240824,2024-08-24,2024,8,August,Q3,24,Saturday,True
20240825,2024-08-25,2024,8,August,Q3,25,Sunday,True
20240826,2024-08-26,2024,8,August,Q3,26,Monday,False
20240827,2024-08-27,2024,8,August,Q3,27,Tuesday,False
20240828,2024-08-28,2024,8,August,Q3,28,Wednesday,False
20240829,2024-08-29,2024,8,August,Q3,29,Thursday,False
20240830,2024-08-30,2024,8,August,Q3,30,Friday,False
20240831,2024-08-31,2024,8,August,Q3,31,Saturday,True
20240901,2024-09-01,2024,9,September,Q3,1,Sunday,True
20240902,2024-09-02,2024,9,September,Q3,2,Monday,False
20240903,2024-09-03,2024,9,September,Q3,3,Tuesday,False
20240904,2024-09-04,2024,9,September,Q3,4,Wednesday,False
20240905,2024-09-05,2024,9,September,Q3,5,Thursday,False
20240906,2024-09-06,2024,9,September,Q3,6,Friday,False
20240907,2024-09-07,2024,9,September,Q3,7,Saturday,True
20240908,2024-09-08,2024,9,September,Q3,8,Sunday,True
20240909,2024-09-09,2024,9,September,Q3,9,Monday,False
20240910,2024-09-10,2024,9,September,Q3,10,Tuesday,False
20240911,2024-09-11,2024,9,September,Q3,11,Wednesday,False
20240912,2024-09-12,2024,9,September,Q3,12,Thursday,False
20240913,2024-09-13,2024,9,September,Q3,13,Friday,False
20240914,2024-09-14,2024,9,September,Q3,14,Saturday,True
20240915,2024-09-15,2024,9,September,Q3,15,Sunday,True
20240916,2024-09-16,2024,9,September,Q3,16,Monday,False
20240917,2024-09-17,2024,9,September,Q3,17,Tuesday,False
20240918,2024-09-18,2024,9,September,Q3,18,Wednesday,False
20240919,2024-09-19,2024,9,September,Q3,19,Thursday,False
20240920,2024-09-20,2024,9,September,Q3,20,Friday,False
20240921,2024-09-21,2024,9,September,Q3,21,Saturday,True
20240922,2024-09-22,2024,9,September,Q3,22,Sunday,True
20240923,2024-09-23,2024,9,September,Q3,23,Monday,False
20240924,2024-09-24,2024,9,September,Q3,24,Tuesday,False
20240925,2024-09-25,2024,9,September,Q3,25,Wednesday,False
20240926,2024-09-26,2024,9,September,Q3,26,Thursday,False
20240927,2024-09-27,2024,9,September,Q3,27,Friday,False
20240928,2024-09-28,2024,9,September,Q3,28,Saturday,True
20240929,2024-09-29,2024,9,September,Q3,29,Sunday,True
20240930,2024-09-30,2024,9,September,Q3,30,Monday,False
20241001,2024-10-01,2024,10,October,Q4,1,Tuesday,False
20241002,2024-10-02,2024,10,October,Q4,2,Wednesday,False
20241003,2024-10-03,2024,10,October,Q4,3,Thursday,False
20241004,2024-10-04,2024,10,October,Q4,4,Friday,False
20241005,2024-10-05,2024,10,October,Q4,5,Saturday,True
20241006,2024-10-06,2024,10,October,Q4,6,Sunday,True
20241007,2024-10-07,2024,10,October,Q4,7,Monday,False
20241008,2024-10-08,2024,10,October,Q4,8,Tuesday,False
20241009,2024-10-09,2024,10,October,Q4,9,Wednesday,False
20241010,2024-10-10,2024,10,October,Q4,10,Thursday,False
20241011,2024-10-11,2024,10,October,Q4,11,Friday,False
20241012,2024-10-12,2024,10,October,Q4,12,Saturday,True
20241013,2024-10-13,2024,10,October,Q4,13,Sunday,True
20241014,2024-10-14,2024,10,October,Q4,14,Monday,False
20241015,2024-10-15,2024,10,October,Q4,15,Tuesday,False
20241016,2024-10-16,2024,10,October,Q4,16,Wednesday,False
20241017,2024-10-17,2024,10,October,Q4,17,Thursday,False
20241018,2024-10-18,2024,10,October,Q4,18,Friday,False
20241019,2024-10-19,2024,10,October,Q4,19,Saturday,True
20241020,2024-10-20,2024,10,October,Q4,20,Sunday,True
20241021,2024-10-21,2024,10,October,Q4,21,Monday,False
20241022,2024-10-22,2024,10,October,Q4,22,Tuesday,False
20241023,2024-10-23,2024,10,October,Q4,23,Wednesday,False
20241024,2024-10-24,2024,10,October,Q4,24,Thursday,False
20241025,2024-10-25,2024,10,October,Q4,25,Friday,False
20241026,2024-10-26,2024,10,October,Q4,26,Saturday,True
20241027,2024-10-27,2024,10,October,Q4,27,Sunday,True
20241028,2024-10-28,2024,10,October,Q4,28,Monday,False
20241029,2024-10-29,2024,10,October,Q4,29,Tuesday,False
20241030,2024-10-30,2024,10,October,Q4,30,Wednesday,False
20241031,2024-10-31,2024,10,October,Q4,31,Thursday,False
20241101,2024-11-01,2024,11,November,Q4,1,Friday,False
20241102,2024-11-02,2024,11,November,Q4,2,Saturday,True
20241103,2024-11-03,2024,11,November,Q4,3,Sunday,True
20241104,2024-11-04,2024,11,November,Q4,4,Monday,False
20241105,2024-11-05,2024,11,November,Q4,5,Tuesday,False
20241106,2024-11-06,2024,11,November,Q4,6,Wednesday,False
20241107,2024-11-07,2024,11,November,Q4,7,Thursday,False
20241108,2024-11-08,2024,11,November,Q4,8,Friday,False
20241109,2024-11-09,2024,11,November,Q4,9,Saturday,True
20241110,2024-11-10,2024,11,November,Q4,10,Sunday,True
20241111,2024-11-11,2024,11,November,Q4,11,Monday,False
20241112,2024-11-12,2024,11,November,Q4,12,Tuesday,False
20241113,2024-11-13,2024,11,November,Q4,13,Wednesday,False
20241114,2024-11-14,2024,11,November,Q4,14,Thursday,False
20241115,2024-11-15,2024,11,November,Q4,15,Friday,False
20241116,2024-11-16,2024,11,November,Q4,16,Saturday,True
20241117,2024-11-17,2024,11,November,Q4,17,Sunday,True
20241118,2024-11-18,2024,11,November,Q4,18,Monday,False
20241119,2024-11-19,2024,11,November,Q4,19,Tuesday,False
20241120,2024-11-20,2024,11,November,Q4,20,Wednesday,False
20241121,2024-11-21,2024,11,November,Q4,21,Thursday,False
20241122,2024-11-22,2024,11,November,Q4,22,Friday,False
20241123,2024-11-23,2024,11,November,Q4,23,Saturday,True
20241124,2024-11-24,2024,11,November,Q4,24,Sunday,True
20241125,2024-11-25,2024,11,November,Q4,25,Monday,False
20241126,2024-11-26,2024,11,November,Q4,26,Tuesday,False
20241127,2024-11-27,2024,11,November,Q4,27,Wednesday,False
20241128,2024-11-28,2024,11,November,Q4,28,Thursday,False
20241129,2024-11-29,2024,11,November,Q4,29,Friday,False
20241130,2024-11-30,2024,11,November,Q4,30,Saturday,True
20241201,2024-12-01,2024,12,December,Q4,1,Sunday,True
20241202,2024-12-02,2024,12,December,Q4,2,Monday,False
20241203,2024-12-03,2024,12,December,Q4,3,Tuesday,False
20241204,2024-12-04,2024,12,December,Q4,4,Wednesday,False
20241205,2024-12-05,2024,12,December,Q4,5,Thursday,False
20241206,2024-12-06,2024,12,December,Q4,6,Friday,False
20241207,2024-12-07,2024,12,December,Q4,7,Saturday,True
20241208,2024-12-08,2024,12,December,Q4,8,Sunday,True
20241209,2024-12-09,2024,12,December,Q4,9,Monday,False
20241210,2024-12-10,2024,12,December,Q4,10,Tuesday,False
20241211,2024-12-11,2024,12,December,Q4,11,Wednesday,False
20241212,2024-12-12,2024,12,December,Q4,12,Thursday,False
20241213,2024-12-13,2024,12,December,Q4,13,Friday,False
20241214,2024-12-14,2024,12,December,Q4,14,Saturday,True
20241215,2024-12-15,2024,12,December,Q4,15,Sunday,True
20241216,2024-12-16,2024,12,December,Q4,16,Monday,False
20241217,2024-12-17,2024,12,December,Q4,17,Tuesday,False
20241218,2024-12-18,2024,12,December,Q4,18,Wednesday,False
20241219,2024-12-19,2024,12,December,Q4,19,Thursday,False
20241220,2024-12-20,2024,12,December,Q4,20,Friday,False
20241221,2024-12-21,2024,12,December,Q4,21,Saturday,True
20241222,2024-12-22,2024,12,December,Q4,22,Sunday,True
20241223,2024-12-23,2024,12,December,Q4,23,Monday,False
20241224,2024-12-24,2024,12,December,Q4,24,Tuesday,False
20241225,2024-12-25,2024,12,December,Q4,25,Wednesday,False
20241226,2024-12-26,2024,12,December,Q4,26,Thursday,False
20241227,2024-12-27,2024,12,December,Q4,27,Friday,False
20241228,2024-12-28,2024,12,December,Q4,28,Saturday,True
20241229,2024-12-29,2024,12,December,Q4,29,Sunday,True
20241230,2024-12-30,2024,12,December,Q4,30,Monday,False
20241231,2024-12-31,2024,12,December,Q4,31,Tuesday,False
20250101,2025-01-01,2025,1,January,Q1,1,Wednesday,False
20250102,2025-01-02,2025,1,January,Q1,2,Thursday,False
20250103,2025-01-03,2025,1,January,Q1,3,Friday,False
20250104,2025-01-04,2025,1,January,Q1,4,Saturday,True
20250105,2025-01-05,2025,1,January,Q1,5,Sunday,True
20250106,2025-01-06,2025,1,January,Q1,6,Monday,False
20250107,2025-01-07,2025,1,January,Q1,7,Tuesday,False
20250108,2025-01-08,2025,1,January,Q1,8,Wednesday,False
20250109,2025-01-09,2025,1,January,Q1,9,Thursday,False
20250110,2025-01-10,2025,1,January,Q1,10,Friday,False
20250111,2025-01-11,2025,1,January,Q1,11,Saturday,True
20250112,2025-01-12,2025,1,January,Q1,12,Sunday,True
20250113,2025-01-13,2025,1,January,Q1,13,Monday,False
20250114,2025-01-14,2025,1,January,Q1,14,Tuesday,False
20250115,2025-01-15,2025,1,January,Q1,15,Wednesday,False
20250116,2025-01-16,2025,1,January,Q1,16,Thursday,False
20250117,2025-01-17,2025,1,January,Q1,17,Friday,False
20250118,2025-01-18,2025,1,January,Q1,18,Saturday,True
20250119,2025-01-19,2025,1,January,Q1,19,Sunday,True
20250120,2025-01-20,2025,1,January,Q1,20,Monday,False
20250121,2025-01-21,2025,1,January,Q1,21,Tuesday,False
20250122,2025-01-22,2025,1,January,Q1,22,Wednesday,False
20250123,2025-01-23,2025,1,January,Q1,23,Thursday,False
20250124,2025-01-24,2025,1,January,Q1,24,Friday,False
20250125,2025-01-25,2025,1,January,Q1,25,Saturday,True
20250126,2025-01-26,2025,1,January,Q1,26,Sunday,True
20250127,2025-01-27,2025,1,January,Q1,27,Monday,False
20250128,2025-01-28,2025,1,January,Q1,28,Tuesday,False
20250129,2025-01-29,2025,1,January,Q1,29,Wednesday,False
20250130,2025-01-30,2025,1,January,Q1,30,Thursday,False
20250131,2025-01-31,2025,1,January,Q1,31,Friday,False
20250201,2025-02-01,2025,2,February,Q1,1,Saturday,True
20250202,2025-02-02,2025,2,February,Q1,2,Sunday,True
20250203,2025-02-03,2025,2,February,Q1,3,Monday,False
20250204,2025-02-04,2025,2,February,Q1,4,Tuesday,False
20250205,2025-02-05,2025,2,February,Q1,5,Wednesday,False
20250206,2025-02-06,2025,2,February,Q1,6,Thursday,False
20250207,2025-02-07,2025,2,February,Q1,7,Friday,False
20250208,2025-02-08,2025,2,February,Q1,8,Saturday,True
20250209,2025-02-09,2025,2,February,Q1,9,Sunday,True
20250210,2025-02-10,2025,2,February,Q1,10,Monday,False
20250211,2025-02-11,2025,2,February,Q1,11,Tuesday,False
20250212,2025-02-12,2025,2,February,Q1,12,Wednesday,False
20250213,2025-02-13,2025,2,February,Q1,13,Thursday,False
20250214,2025-02-14,2025,2,February,Q1,14,Friday,False
20250215,2025-02-15,2025,2,February,Q1,15,Saturday,True
20250216,2025-02-16,2025,2,February,Q1,16,Sunday,True
20250217,2025-02-17,2025,2,February,Q1,17,Monday,False
20250218,2025-02-18,2025,2,February,Q1,18,Tuesday,False
20250219,2025-02-19,2025,2,February,Q1,19,Wednesday,False
20250220,2025-02-20,2025,2,February,Q1,20,Thursday,False
20250221,2025-02-21,2025,2,February,Q1,21,Friday,False
20250222,2025-02-22,2025,2,February,Q1,22,Saturday,True
20250223,2025-02-23,2025,2,February,Q1,23,Sunday,True
20250224,2025-02-24,2025,2,February,Q1,24,Monday,False
20250225,2025-02-25,2025,2,February,Q1,25,Tuesday,False
20250226,2025-02-26,2025,2,February,Q1,26,Wednesday,False
20250227,2025-02-27,2025,2,February,Q1,27,Thursday,False
20250228,2025-02-28,2025,2,February,Q1,28,Friday,False
20250301,2025-03-01,2025,3,March,Q1,1,Saturday,True
20250302,2025-03-02,2025,3,March,Q1,2,Sunday,True
20250303,2025-03-03,2025,3,March,Q1,3,Monday,False
20250304,2025-03-04,2025,3,March,Q1,4,Tuesday,False
20250305,2025-03-05,2025,3,March,Q1,5,Wednesday,False
20250306,2025-03-06,2025,3,March,Q1,6,Thursday,False
20250307,2025-03-07,2025,3,March,Q1,7,Friday,False
20250308,2025-03-08,2025,3,March,Q1,8,Saturday,True
20250309,2025-03-09,2025,3,March,Q1,9,Sunday,True
20250310,2025-03-10,2025,3,March,Q1,10,Monday,False
20250311,2025-03-11,2025,3,March,Q1,11,Tuesday,False
20250312,2025-03-12,2025,3,March,Q1,12,Wednesday,False
20250313,2025-03-13,2025,3,March,Q1,13,Thursday,False
20250314,2025-03-14,2025,3,March,Q1,14,Friday,False
20250315,2025-03-15,2025,3,March,Q1,15,Saturday,True
20250316,2025-03-16,2025,3,March,Q1,16,Sunday,True
20250317,2025-03-17,2025,3,March,Q1,17,Monday,False
20250318,2025-03-18,2025,3,March,Q1,18,Tuesday,False
20250319,2025-03-19,2025,3,March,Q1,19,Wednesday,False
20250320,2025-03-20,2025,3,March,Q1,20,Thursday,False
20250321,2025-03-21,2025,3,March,Q1,21,Friday,False
20250322,2025-03-22,2025,3,March,Q1,22,Saturday,True
20250323,2025-03-23,2025,3,March,Q1,23,Sunday,True
20250324,2025-03-24,2025,3,March,Q1,24,Monday,False
20250325,2025-03-25,2025,3,March,Q1,25,Tuesday,False
20250326,2025-03-26,2025,3,March,Q1,26,Wednesday,False
20250327,2025-03-27,2025,3,March,Q1,27,Thursday,False
20250328,2025-03-28,2025,3,March,Q1,28,Friday,False
20250329,2025-03-29,2025,3,March,Q1,29,Saturday,True
20250330,2025-03-30,2025,3,March,Q1,30,Sunday,True
20250331,2025-03-31,2025,3,March,Q1,31,Monday,False
20250401,2025-04-01,2025,4,April,Q2,1,Tuesday,False
20250402,2025-04-02,2025,4,April,Q2,2,Wednesday,False
20250403,2025-04-03,2025,4,April,Q2,3,Thursday,False
20250404,2025-04-04,2025,4,April,Q2,4,Friday,False
20250405,2025-04-05,2025,4,April,Q2,5,Saturday,True
20250406,2025-04-06,2025,4,April,Q2,6,Sunday,True
20250407,2025-04-07,2025,4,April,Q2,7,Monday,False
20250408,2025-04-08,2025,4,April,Q2,8,Tuesday,False
20250409,2025-04-09,2025,4,April,Q2,9,Wednesday,False
20250410,2025-04-10,2025,4,April,Q2,10,Thursday,False
20250411,2025-04-11,2025,4,April,Q2,11,Friday,False
20250412,2025-04-12,2025,4,April,Q2,12,Saturday,True
20250413,2025-04-13,2025,4,April,Q2,13,Sunday,True
20250414,2025-04-14,2025,4,April,Q2,14,Monday,False
20250415,2025-04-15,2025,4,April,Q2,15,Tuesday,False
20250416,2025-04-16,2025,4,April,Q2,16,Wednesday,False
20250417,2025-04-17,2025,4,April,Q2,17,Thursday,False
20250418,2025-04-18,2025,4,April,Q2,18,Friday,False
20250419,2025-04-19,2025,4,April,Q2,19,Saturday,True
20250420,2025-04-20,2025,4,April,Q2,20,Sunday,True
20250421,2025-04-21,2025,4,April,Q2,21,Monday,False
20250422,2025-04-22,2025,4,April,Q2,22,Tuesday,False
20250423,2025-04-23,2025,4,April,Q2,23,Wednesday,False
20250424,2025-04-24,2025,4,April,Q2,24,Thursday,False
20250425,2025-04-25,2025,4,April,Q2,25,Friday,False
20250426,2025-04-26,2025,4,April,Q2,26,Saturday,True
20250427,2025-04-27,2025,4,April,Q2,27,Sunday,True
20250428,2025-04-28,2025,4,April,Q2,28,Monday,False
20250429,2025-04-29,2025,4,April,Q2,29,Tuesday,False
20250430,2025-04-30,2025,4,April,Q2,30,Wednesday,False
20250501,2025-05-01,2025,5,May,Q2,1,Thursday,False
20250502,2025-05-02,2025,5,May,Q2,2,Friday,False
20250503,2025-05-03,2025,5,May,Q2,3,Saturday,True
20250504,2025-05-04,2025,5,May,Q2,4,Sunday,True
20250505,2025-05-05,2025,5,May,Q2,5,Monday,False
20250506,2025-05-06,2025,5,May,Q2,6,Tuesday,False
20250507,2025-05-07,2025,5,May,Q2,7,Wednesday,False
20250508,2025-05-08,2025,5,May,Q2,8,Thursday,False
20250509,2025-05-09,2025,5,May,Q2,9,Friday,False
20250510,2025-05-10,2025,5,May,Q2,10,Saturday,True
20250511,2025-05-11,2025,5,May,Q2,11,Sunday,True
20250512,2025-05-12,2025,5,May,Q2,12,Monday,False
20250513,2025-05-13,2025,5,May,Q2,13,Tuesday,False
20250514,2025-05-14,2025,5,May,Q2,14,Wednesday,False
20250515,2025-05-15,2025,5,May,Q2,15,Thursday,False
20250516,2025-05-16,2025,5,May,Q2,16,Friday,False
20250517,2025-05-17,2025,5,May,Q2,17,Saturday,True
20250518,2025-05-18,2025,5,May,Q2,18,Sunday,True
20250519,2025-05-19,2025,5,May,Q2,19,Monday,False
20250520,2025-05-20,2025,5,May,Q2,20,Tuesday,False
20250521,2025-05-21,2025,5,May,Q2,21,Wednesday,False
20250522,2025-05-22,2025,5,May,Q2,22,Thursday,False
20250523,2025-05-23,2025,5,May,Q2,23,Friday,False
20250524,2025-05-24,2025,5,May,Q2,24,Saturday,True
20250525,2025-05-25,2025,5,May,Q2,25,Sunday,True
20250526,2025-05-26,2025,5,May,Q2,26,Monday,False
20250527,2025-05-27,2025,5,May,Q2,27,Tuesday,False
20250528,2025-05-28,2025,5,May,Q2,28,Wednesday,False
20250529,2025-05-29,2025,5,May,Q2,29,Thursday,False
20250530,2025-05-30,2025,5,May,Q2,30,Friday,False
20250531,2025-05-31,2025,5,May,Q2,31,Saturday,True
20250601,2025-06-01,2025,6,June,Q2,1,Sunday,True
20250602,2025-06-02,2025,6,June,Q2,2,Monday,False
20250603,2025-06-03,2025,6,June,Q2,3,Tuesday,False
20250604,2025-06-04,2025,6,June,Q2,4,Wednesday,False
20250605,2025-06-05,2025,6,June,Q2,5,Thursday,False
20250606,2025-06-06,2025,6,June,Q2,6,Friday,False
20250607,2025-06-07,2025,6,June,Q2,7,Saturday,True
20250608,2025-06-08,2025,6,June,Q2,8,Sunday,True
20250609,2025-06-09,2025,6,June,Q2,9,Monday,False
20250610,2025-06-10,2025,6,June,Q2,10,Tuesday,False
20250611,2025-06-11,2025,6,June,Q2,11,Wednesday,False
20250612,2025-06-12,2025,6,June,Q2,12,Thursday,False
20250613,2025-06-13,2025,6,June,Q2,13,Friday,False
20250614,2025-06-14,2025,6,June,Q2,14,Saturday,True
20250615,2025-06-15,2025,6,June,Q2,15,Sunday,True
20250616,2025-06-16,2025,6,June,Q2,16,Monday,False
20250617,2025-06-17,2025,6,June,Q2,17,Tuesday,False
